"ResponseId","study","level","competence","warm","category"
"R_1jwwG1Bce0XADON","yemane","southkorea",80,40,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","spain",80,50,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","turkey",80,50,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","uganda",80,50,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","vietnam",80,50,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","1.5generation",80,50,"race and national origin"
"R_1jwwG1Bce0XADON","yemane","2generation",80,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","albania",61,61,"race and national origin"
"R_3kocg86C7rC2BET","yemane","bulgaria",56,56,"race and national origin"
"R_3kocg86C7rC2BET","yemane","china",52,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","cuba",50,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","egypt",50,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","elsalvador",62,61,"race and national origin"
"R_3kocg86C7rC2BET","yemane","ethiopia",51,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","france",72,71,"race and national origin"
"R_3kocg86C7rC2BET","yemane","germany",60,60,"race and national origin"
"R_3kocg86C7rC2BET","yemane","greece",82,83,"race and national origin"
"R_3kocg86C7rC2BET","yemane","india",65,65,"race and national origin"
"R_3kocg86C7rC2BET","yemane","indonesia",51,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","iran",62,61,"race and national origin"
"R_3kocg86C7rC2BET","yemane","iraq",50,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","italy",81,80,"race and national origin"
"R_3kocg86C7rC2BET","yemane","japan",73,74,"race and national origin"
"R_3kocg86C7rC2BET","yemane","lebanon",50,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","mexico",51,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","morocco",73,72,"race and national origin"
"R_3kocg86C7rC2BET","yemane","netherlands",76,77,"race and national origin"
"R_3kocg86C7rC2BET","yemane","nigeria",52,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","norway",84,84,"race and national origin"
"R_3kocg86C7rC2BET","yemane","pakistan",51,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","philippines",69,69,"race and national origin"
"R_3kocg86C7rC2BET","yemane","poland",83,82,"race and national origin"
"R_3kocg86C7rC2BET","yemane","puertorico ",60,60,"race and national origin"
"R_3kocg86C7rC2BET","yemane","romania",63,63,"race and national origin"
"R_3kocg86C7rC2BET","yemane","russia",50,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","southkorea",84,83,"race and national origin"
"R_3kocg86C7rC2BET","yemane","spain",76,76,"race and national origin"
"R_3kocg86C7rC2BET","yemane","turkey",50,51,"race and national origin"
"R_3kocg86C7rC2BET","yemane","uganda",51,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","vietnam",50,50,"race and national origin"
"R_3kocg86C7rC2BET","yemane","1.5generation",83,82,"race and national origin"
"R_3kocg86C7rC2BET","yemane","2generation",87,89,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","albania",50,60,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","bulgaria",86,87,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","china",42,43,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","cuba",50,60,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","egypt",50,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","elsalvador",15,16,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","ethiopia",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","france",34,41,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","germany",95,95,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","greece",60,60,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","india",5,5,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","indonesia",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","iran",5,5,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","iraq",15,19,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","italy",87,78,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","japan",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","lebanon",50,60,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","mexico",40,40,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","morocco",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","netherlands",78,88,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","nigeria",50,60,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","norway",98,99,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","pakistan",50,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","philippines",14,15,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","poland",77,78,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","puertorico ",11,11,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","romania",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","russia",28,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","southkorea",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","spain",56,55,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","turkey",60,50,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","uganda",24,31,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","vietnam",69,68,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","1.5generation",29,40,"race and national origin"
"R_3jFbF5fpeFQyDMR","yemane","2generation",7,10,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","albania",48,55,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","bulgaria",51,58,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","china",76,62,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","cuba",70,63,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","egypt",39,43,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","elsalvador",35,44,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","ethiopia",36,38,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","france",69,70,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","germany",69,72,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","greece",78,78,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","india",42,44,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","indonesia",45,50,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","iran",47,59,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","iraq",45,49,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","italy",68,73,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","japan",65,67,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","lebanon",50,56,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","mexico",52,55,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","morocco",56,55,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","netherlands",63,69,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","nigeria",38,46,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","norway",56,62,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","pakistan",27,33,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","philippines",44,51,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","poland",69,71,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","puertorico ",42,44,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","romania",45,48,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","russia",40,43,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","southkorea",48,56,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","spain",60,66,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","turkey",44,48,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","uganda",42,49,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","vietnam",57,60,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","1.5generation",47,53,"race and national origin"
"R_3JfpiUdSGBSpudS","yemane","2generation",60,66,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","albania",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","bulgaria",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","china",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","cuba",50,50,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","egypt",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","elsalvador",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","ethiopia",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","france",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","germany",66,66,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","greece",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","india",65,65,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","indonesia",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","iran",58,58,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","iraq",50,50,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","italy",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","japan",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","lebanon",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","mexico",65,65,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","morocco",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","netherlands",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","nigeria",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","norway",58,58,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","pakistan",50,50,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","philippines",70,70,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","poland",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","puertorico ",65,65,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","romania",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","russia",50,50,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","southkorea",65,65,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","spain",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","turkey",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","uganda",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","vietnam",55,55,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","1.5generation",50,50,"race and national origin"
"R_ePYZfFqsTC7Ccxj","yemane","2generation",50,50,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","albania",73,52,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","bulgaria",61,86,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","china",53,44,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","cuba",51,79,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","egypt",78,63,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","elsalvador",25,51,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","ethiopia",60,59,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","france",34,45,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","germany",77,81,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","greece",53,94,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","india",66,31,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","indonesia",25,45,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","iran",74,72,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","iraq",98,85,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","italy",54,66,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","japan",30,6,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","lebanon",87,82,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","mexico",66,60,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","morocco",51,44,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","netherlands",63,85,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","nigeria",32,37,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","norway",40,43,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","pakistan",55,70,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","philippines",28,14,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","poland",24,10,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","puertorico ",50,49,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","romania",69,86,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","russia",65,13,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","southkorea",77,87,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","spain",73,65,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","turkey",7,53,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","uganda",45,44,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","vietnam",45,43,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","1.5generation",45,59,"race and national origin"
"R_3Ra1IttPVEhVJ6R","yemane","2generation",60,45,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","albania",16,23,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","bulgaria",46,43,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","china",60,25,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","cuba",42,24,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","egypt",36,17,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","elsalvador",58,22,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","ethiopia",20,14,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","france",84,76,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","germany",72,10,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","greece",71,54,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","india",17,14,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","indonesia",36,24,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","iran",31,23,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","iraq",8,7,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","italy",88,72,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","japan",86,35,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","lebanon",35,16,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","mexico",6,6,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","morocco",52,18,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","netherlands",59,61,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","nigeria",36,28,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","norway",82,62,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","pakistan",30,5,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","philippines",15,18,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","poland",67,36,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","puertorico ",49,18,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","romania",40,19,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","russia",83,4,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","southkorea",76,20,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","spain",58,53,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","turkey",64,15,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","uganda",26,22,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","vietnam",59,14,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","1.5generation",44,15,"race and national origin"
"R_3qTYlEXkNagiar9","yemane","2generation",60,56,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","albania",49,62,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","bulgaria",63,67,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","china",40,59,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","cuba",43,66,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","egypt",54,66,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","elsalvador",51,63,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","ethiopia",48,64,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","france",74,80,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","germany",75,79,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","greece",79,80,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","india",57,56,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","indonesia",56,65,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","iran",48,59,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","iraq",52,62,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","italy",63,72,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","japan",43,52,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","lebanon",47,60,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","mexico",41,59,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","morocco",59,73,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","netherlands",80,78,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","nigeria",48,64,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","norway",65,77,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","pakistan",60,65,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","philippines",56,64,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","poland",61,74,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","puertorico ",42,60,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","romania",65,71,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","russia",41,58,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","southkorea",41,55,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","spain",50,63,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","turkey",53,65,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","uganda",47,67,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","vietnam",51,71,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","1.5generation",60,70,"race and national origin"
"R_1hJOsgsEIncPUVR","yemane","2generation",70,67,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","albania",84,73,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","bulgaria",100,58,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","china",100,68,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","cuba",70,72,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","egypt",66,65,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","elsalvador",74,67,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","ethiopia",41,92,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","france",87,71,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","germany",100,80,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","greece",100,100,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","india",80,80,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","indonesia",70,81,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","iran",93,82,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","iraq",63,61,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","italy",75,83,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","japan",100,78,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","lebanon",74,74,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","mexico",81,71,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","morocco",57,56,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","netherlands",100,83,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","nigeria",71,78,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","norway",95,80,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","pakistan",68,51,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","philippines",100,100,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","poland",100,80,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","puertorico ",80,78,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","romania",90,76,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","russia",69,44,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","southkorea",83,71,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","spain",100,90,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","turkey",70,70,"race and national origin"
"R_1Ao1KopQmfJ8YXn","yemane","uganda",70,70,"race and national origin"
